  1211 0.086200 0.098600 0.008900 0.053040 0.123990 -0.990865 -0.505112 0.859294 0.080477 0.861422 0.496230 0.108206 1.003167
  1212 0.086200 0.098600 0.008900 -0.505109 0.859301 0.080421 -0.053068 -0.123942 0.990869 0.861422 0.496230 0.108206 -0.006109
  1213 0.086200 0.098600 0.008900 0.053068 0.123942 -0.990869 -0.505109 0.859301 0.080421 0.861422 0.496230 0.108206 -0.003240
  1221 0.100300 0.066000 0.008200 0.070637 0.028804 -0.997086 -0.317769 0.948155 0.004940 0.945534 0.316494 0.076128 1.002211
  1222 0.100300 0.066000 0.008200 -0.317761 0.948159 0.004822 -0.070675 -0.028692 0.997087 0.945535 0.316494 0.076128 -0.005059
  1223 0.100300 0.066000 0.008200 0.070675 0.028692 -0.997087 -0.317761 0.948159 0.004822 0.945535 0.316494 0.076128 -0.002113
  1231 0.088700 0.075700 0.041200 0.345494 0.116430 -0.931170 -0.370376 0.928637 -0.021338 0.862235 0.352255 0.363961 1.003912
  1232 0.088700 0.075700 0.041200 0.345497 0.116421 -0.931170 -0.370373 0.928638 -0.021347 0.862235 0.352255 0.363961 -0.004187
  1233 0.088700 0.075700 0.041200 -0.370373 0.928638 -0.021347 -0.345497 -0.116421 0.931170 0.862235 0.352255 0.363961 -0.001973
  1241 0.069900 0.075800 0.070900 0.608342 0.235986 -0.757780 -0.428582 0.901282 -0.063316 0.668031 0.363288 0.649428 1.007102
  1242 0.069900 0.075800 0.070900 -0.428533 0.901301 -0.063377 -0.608377 -0.235913 0.757775 0.668031 0.363288 0.649428 -0.005476
  1243 0.069900 0.075800 0.070900 0.608377 0.235913 -0.757775 -0.428533 0.901301 -0.063377 0.668031 0.363288 0.649428 -0.000983
  1311 0.098900 0.040400 0.041300 0.336246 0.059599 -0.939886 -0.164948 0.986296 0.003467 0.927213 0.153867 0.341468 1.002443
